id,type,age_group,gender,daily_internet_hours,primary_activity,uses_facebook,num_social_media_accounts,exposed_to_bad_language,learned_bad_words,experienced_cyberbullying,cyberbullying_types,reported_incident,reported_to,mental_health_impact,received_school_education,awareness_level,impact_certainty
S1373,Student,13-17,Male,6,Chatting,True,1,False,False,True,Insults,True,School Counselor,Insomnia; Loss of Appetite,True,High,Certain
S1374,Student,9-12,Female,1,Gaming,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1375,Student,13-17,Female,3,Gaming,True,2,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1376,Student,13-17,Male,5,Chatting,True,1,True,False,True,Insults; Defamation,False,None,Loss of Appetite,False,Low,Certain
S1377,Student,13-17,Male,2,Gaming,True,4,True,False,True,Defamation,True,School Counselor,Academic Decline,True,Medium,Unsure
S1378,Student,13-17,Male,1,Gaming,True,1,False,False,True,Insults,True,School Counselor,None,False,Medium,Unsure
S1379,Student,13-17,Female,6,Videos,True,1,True,True,True,Defamation,True,Family,Academic Decline; Loss of Appetite,False,Medium,Unsure
S1380,Student,9-12,Male,1,Videos,True,2,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1381,Student,13-17,Female,4,Studying,True,1,False,False,True,Insults,True,School Counselor,Insomnia; Academic Decline,True,High,Certain
S1382,Student,13-17,Male,3,Videos,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1383,Student,9-12,Male,2,Chatting,False,4,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1384,Student,13-17,Female,2,Studying,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1385,Student,9-12,Male,2,Studying,False,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1386,Student,9-12,Female,4,Studying,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1387,Student,13-17,Male,2,Studying,True,4,True,False,True,Insults,False,None,Insomnia,False,Low,Certain
S1388,Student,13-17,Female,5,Chatting,True,1,True,False,True,Insults,True,Teacher,Insomnia,True,Medium,Certain
S1389,Student,9-12,Male,1,Social Media,True,1,True,False,True,Insults,False,None,Depression,True,High,Unsure
S1390,Student,13-17,Male,8,Gaming,True,2,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1391,Student,13-17,Female,6,Social Media,True,1,False,False,True,Exclusion,False,None,Loss of Appetite,True,High,Unsure
S1392,Student,9-12,Female,4,Chatting,True,1,True,True,True,Insults; Defamation; Threats,False,None,Depression,True,High,Certain
S1393,Student,9-12,Female,0,Gaming,True,1,True,True,True,Insults,False,None,None,True,High,Unsure
S1394,Student,13-17,Female,3,Gaming,True,1,True,False,True,None,False,None,Loss of Appetite,True,Medium,Certain
S1395,Student,9-12,Male,4,Chatting,False,4,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1396,Student,13-17,Male,3,Social Media,True,1,True,True,True,Exclusion,False,None,Insomnia,True,Medium,Unsure
S1397,Student,9-12,Female,4,Social Media,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1398,Student,13-17,Male,7,Social Media,True,1,False,False,True,Insults,True,Teacher,Anxiety,False,Low,Unsure
S1399,Student,13-17,Female,4,Chatting,False,1,False,False,True,Defamation; Threats,False,None,Insomnia; Academic Decline,False,Low,Certain
S1400,Student,13-17,Male,7,Social Media,True,1,False,False,True,None,True,Teacher,Insomnia; Academic Decline,False,Low,Unsure
S1401,Student,13-17,Female,2,Gaming,True,2,False,False,True,Defamation,True,Friend,Insomnia; Academic Decline; Anxiety,True,Medium,Unsure
S1402,Student,9-12,Female,0,Studying,True,3,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1403,Student,13-17,Male,3,Chatting,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1404,Student,9-12,Female,0,Studying,True,4,True,False,True,Insults; Defamation,True,School Counselor,None,False,Low,Certain
S1405,Student,13-17,Male,7,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1406,Student,13-17,Male,6,Gaming,True,3,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1407,Student,13-17,Female,7,Gaming,True,3,True,False,True,None,False,None,None,False,Low,Unsure
S1408,Student,13-17,Female,4,Social Media,True,1,True,False,True,Threats,False,None,Insomnia; Academic Decline,True,High,Certain
S1409,Student,13-17,Female,3,Social Media,True,1,True,True,True,Insults,True,Friend,Insomnia,False,Low,Certain
S1410,Student,9-12,Male,1,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1411,Student,13-17,Female,1,Studying,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1412,Student,13-17,Female,8,Chatting,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1413,Student,13-17,Female,5,Studying,True,1,True,False,True,None,False,None,Academic Decline; Depression,False,Low,Unsure
S1414,Student,13-17,Female,5,Gaming,True,3,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1415,Student,9-12,Female,0,Chatting,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1416,Student,13-17,Male,4,Studying,True,3,True,True,True,Insults; Defamation,False,None,Insomnia; Anxiety,True,High,Certain
S1417,Student,13-17,Male,6,Studying,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1418,Student,13-17,Female,2,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1419,Student,9-12,Male,0,Chatting,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1420,Student,13-17,Male,4,Social Media,True,1,True,False,True,Insults,False,None,None,False,Low,Certain
S1421,Student,13-17,Male,4,Social Media,False,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1422,Student,13-17,Female,7,Chatting,True,4,False,False,True,None,False,None,None,True,Medium,Unsure
S1423,Student,9-12,Female,2,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1424,Student,13-17,Male,8,Gaming,False,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1425,Student,13-17,Female,3,Studying,False,3,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1426,Student,13-17,Male,7,Social Media,True,2,True,True,True,Exclusion,True,Family,Anxiety,False,Medium,Unsure
S1427,Student,13-17,Female,4,Chatting,True,1,False,False,True,Insults,True,Family,Insomnia,False,Low,Unsure
S1428,Student,9-12,Female,3,Chatting,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1429,Student,13-17,Female,3,Gaming,True,1,False,False,True,Insults; Sexual Harassment,False,None,None,True,High,Certain
S1430,Student,9-12,Female,0,Social Media,True,3,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1431,Student,9-12,Male,1,Videos,True,3,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1432,Student,13-17,Male,5,Chatting,True,3,True,False,True,Exclusion,True,Teacher,None,True,Medium,Unsure
S1433,Student,9-12,Female,4,Gaming,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1434,Student,13-17,Female,4,Social Media,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1435,Student,13-17,Female,6,Gaming,False,3,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1436,Student,13-17,Female,8,Videos,True,4,True,True,True,Defamation; Exclusion,True,Family,Insomnia; Academic Decline; Anxiety; Loss of Appetite,False,Low,Unsure
S1437,Student,13-17,Male,6,Videos,True,1,False,False,True,None,True,Teacher,Insomnia; Academic Decline,False,Low,Certain
S1438,Student,13-17,Male,7,Studying,True,3,True,True,True,Insults; Defamation,True,Teacher,Depression; Anxiety,True,High,Certain
S1439,Student,9-12,Male,1,Social Media,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1440,Student,9-12,Female,0,Gaming,False,4,True,True,True,Defamation,True,Friend,Insomnia,False,Low,Unsure
S1441,Student,9-12,Female,1,Gaming,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1442,Student,13-17,Male,3,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1443,Student,13-17,Female,4,Videos,True,1,True,False,True,Defamation,True,School Counselor,None,True,Medium,Unsure
S1444,Student,9-12,Female,2,Gaming,True,4,False,False,True,Insults; Defamation; Exclusion,False,None,Insomnia; Anxiety,False,Low,Unsure
S1445,Student,9-12,Female,3,Studying,True,1,False,False,True,Insults,True,School Counselor,Anxiety; Loss of Appetite,False,Low,Certain
S1446,Student,13-17,Male,2,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1447,Student,13-17,Female,3,Chatting,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1448,Student,13-17,Male,4,Social Media,False,1,False,False,True,Insults,True,Family,Depression,True,High,Certain
S1449,Student,13-17,Female,5,Studying,True,2,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1450,Student,9-12,Female,4,Social Media,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S1451,Student,9-12,Female,2,Videos,True,2,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1452,Student,9-12,Female,2,Gaming,True,1,False,False,True,Insults; Exclusion,True,Friend,Academic Decline,True,High,Certain
S1453,Student,13-17,Female,4,Videos,True,1,True,False,True,Insults,False,None,Academic Decline; Depression,False,Low,Certain
S1454,Student,9-12,Female,2,Videos,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1455,Student,13-17,Female,8,Gaming,True,1,False,False,True,Insults,False,None,None,False,Medium,Unsure
S1456,Student,13-17,Female,3,Videos,False,2,True,False,True,Defamation; Exclusion,False,None,Insomnia; Academic Decline,False,Medium,Certain
S1457,Student,9-12,Female,3,Studying,False,1,False,False,True,Threats,True,Family,Academic Decline; Depression; Anxiety,True,Medium,Certain
S1458,Student,9-12,Female,2,Studying,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1459,Student,9-12,Male,3,Chatting,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1460,Student,13-17,Male,4,Gaming,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S1461,Student,9-12,Female,2,Social Media,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1462,Student,13-17,Female,5,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1463,Student,13-17,Male,3,Gaming,True,2,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1464,Student,13-17,Male,1,Gaming,True,4,True,False,True,Insults; Exclusion,False,None,Academic Decline; Loss of Appetite,False,Low,Certain
S1465,Student,9-12,Male,2,Social Media,True,1,True,False,True,Defamation,False,None,Loss of Appetite,False,Low,Unsure
S1466,Student,9-12,Male,1,Videos,True,1,True,True,True,Insults,True,School Counselor,Academic Decline; Anxiety,False,Medium,Unsure
S1467,Student,13-17,Female,5,Studying,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1468,Student,13-17,Male,1,Videos,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1469,Student,13-17,Female,5,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1470,Student,13-17,Male,1,Studying,True,3,True,False,True,Insults; Defamation,False,None,Insomnia,True,Medium,Unsure
S1471,Student,13-17,Female,3,Videos,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1472,Student,9-12,Female,1,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1473,Student,9-12,Male,2,Videos,True,3,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1474,Student,13-17,Female,6,Studying,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1475,Student,13-17,Male,3,Chatting,True,1,True,True,True,Insults; Defamation; Exclusion,True,Teacher,None,False,Low,Certain
S1476,Student,13-17,Male,6,Studying,True,1,False,False,True,None,True,Teacher,Insomnia; Academic Decline; Depression; Loss of Appetite,True,Medium,Unsure
S1477,Student,9-12,Female,4,Chatting,True,4,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1478,Student,13-17,Male,4,Studying,True,1,False,False,True,None,False,None,Insomnia,False,Low,Certain
S1479,Student,9-12,Female,1,Social Media,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1480,Student,13-17,Female,5,Studying,True,3,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1481,Student,13-17,Male,3,Videos,True,2,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1482,Student,13-17,Female,3,Studying,False,1,True,False,True,None,False,None,None,False,Medium,Certain
S1483,Student,13-17,Female,1,Chatting,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1484,Student,13-17,Female,7,Chatting,True,1,True,False,True,Defamation,False,None,Insomnia; Academic Decline,False,Medium,Unsure
S1485,Student,13-17,Male,5,Studying,True,3,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1486,Student,13-17,Male,8,Gaming,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1487,Student,9-12,Female,0,Social Media,True,4,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S1488,Student,13-17,Male,1,Social Media,True,1,False,False,True,Insults,False,None,None,False,Medium,Certain
S1489,Student,13-17,Male,2,Videos,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1490,Student,13-17,Male,4,Gaming,True,1,False,False,True,Insults; Defamation; Exclusion; Threats,False,None,Insomnia,False,Low,Unsure
S1491,Student,13-17,Male,4,Studying,True,3,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1492,Student,9-12,Male,1,Social Media,True,1,False,False,True,None,False,None,Academic Decline; Depression,False,Low,Certain
S1493,Student,13-17,Female,6,Chatting,True,1,False,False,True,Insults; Threats,False,None,None,True,Medium,Certain
S1494,Student,13-17,Male,1,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1495,Student,9-12,Male,1,Chatting,True,3,False,False,True,Insults; Defamation,False,None,Insomnia,False,Medium,Unsure
S1496,Student,9-12,Male,2,Social Media,True,1,False,False,True,Insults; Defamation,False,None,Insomnia,True,High,Certain
S1497,Student,13-17,Female,6,Gaming,True,2,True,True,True,Insults,True,Teacher,None,False,Low,Unsure
S1498,Student,13-17,Female,2,Chatting,True,1,True,True,True,Exclusion,False,None,Loss of Appetite,True,Medium,Certain
S1499,Student,13-17,Male,2,Videos,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1500,Student,13-17,Male,1,Chatting,True,3,True,False,True,Exclusion; Sexual Harassment,True,Family,Depression,False,Medium,Certain
S1501,Student,13-17,Male,3,Chatting,True,1,False,False,True,Insults; Exclusion; Threats,False,None,None,False,Medium,Unsure
S1502,Student,13-17,Female,4,Gaming,True,1,True,True,True,None,True,Friend,Depression; Loss of Appetite,True,High,Unsure
S1503,Student,9-12,Male,1,Social Media,False,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1504,Student,13-17,Male,5,Chatting,True,3,True,True,True,Insults,False,None,Insomnia,True,Medium,Certain
S1505,Student,13-17,Male,7,Studying,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S1506,Student,13-17,Male,5,Videos,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1507,Student,9-12,Male,1,Studying,True,4,False,False,True,Defamation; Threats,False,None,Insomnia,False,Low,Certain
S1508,Student,9-12,Male,3,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1509,Student,9-12,Male,2,Social Media,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1510,Student,9-12,Female,1,Videos,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1511,Student,9-12,Female,3,Videos,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S1512,Student,13-17,Male,4,Studying,True,3,True,False,True,Insults,False,None,Insomnia; Academic Decline,True,High,Unsure
S1513,Student,13-17,Male,6,Gaming,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1514,Student,13-17,Female,4,Social Media,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S1515,Student,13-17,Female,3,Videos,True,1,True,False,True,Insults; Defamation; Exclusion,True,Friend,Depression; Loss of Appetite,True,Medium,Certain
S1516,Student,9-12,Male,1,Videos,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S1517,Student,13-17,Male,1,Gaming,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S1518,Student,13-17,Male,4,Chatting,True,4,False,False,False,None,N/A,None,None,True,High,Not Applicable
S1519,Student,13-17,Male,3,Videos,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S1520,Student,9-12,Female,3,Studying,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S1521,Student,13-17,Female,3,Social Media,True,1,False,False,True,Defamation,False,None,Insomnia,True,Medium,Unsure
S1522,Student,13-17,Female,3,Social Media,True,1,False,False,True,None,True,School Counselor,Depression; Loss of Appetite,False,Low,Certain
S1523,Student,13-17,Female,6,Gaming,True,1,True,False,True,None,False,None,Insomnia,True,Medium,Unsure
